userId,movieId,rating
202,109446,3.0
202,109506,4.0
202,109830,5.0
202,109831,4.0
202,110771,4.0
202,110950,3.0
202,105226,3.0
202,111257,3.0
202,109254,1.0
202,106673,3.0
202,109842,5.0
202,106977,3.0
202,109913,3.0
202,107151,2.0
202,107206,3.0
202,107290,4.0
202,107616,4.0
202,107808,4.0
202,107818,4.0
202,107822,3.0
202,108000,3.0
202,108065,4.0
202,108071,4.0
202,111201,3.0
202,83658,5.0
202,107315,3.0
202,111252,3.0
202,110892,4.0
202,103639,4.0
202,103064,5.0
202,99348,4.0
202,96895,3.0
202,102926,5.0
202,101414,4.0
202,32910,4.0
202,116282,4.0
202,82509,4.0
202,115956,4.0
202,117060,3.0
202,62711,2.0
202,108181,4.0
202,114307,4.0
202,112817,4.0
202,113362,4.0
202,113568,4.0
202,57012,5.0
202,116629,2.0
202,117438,3.0
202,117918,4.0
202,68646,4.0
202,53125,5.0
202,34583,5.0
202,33870,4.0
202,32138,4.0
202,31381,4.0
202,33467,5.0
202,62622,5.0
202,38650,5.0
202,51459,4.0
202,115438,4.0
202,66817,3.0
202,95016,4.0
202,116908,3.0
202,46912,4.0
202,105236,5.0
202,91763,5.0
202,103772,3.0
202,104036,4.0
202,104348,5.0
202,83866,4.0
202,92099,3.0
202,72081,4.0
202,96754,5.0
202,82340,3.0
202,91288,4.0
202,91480,4.0
202,71853,5.0
202,118147,5.0
202,95765,4.0
202,97108,4.0
202,101765,3.0
202,101811,4.0
202,99703,4.0
202,116209,4.0
202,102426,4.0
202,105488,4.0
202,80684,5.0
202,93779,4.0
202,82971,5.0
202,88846,4.0
202,90605,5.0
202,60196,5.0
202,50083,4.0
202,56172,5.0
202,66921,4.0
202,78788,4.0
202,64116,5.0
202,86190,3.0
202,41959,4.0
202,78748,4.0
202,97202,5.0
202,54215,4.0
202,80455,4.0
202,71562,4.0
202,45061,4.0
202,87843,3.0
202,86197,4.0
202,70735,5.0
202,88247,4.0
202,97441,5.0
202,97165,4.0
202,61722,4.0
202,100263,4.0
202,92005,5.0
202,57115,5.0
202,107048,5.0
202,105695,5.0
202,56218,5.0
202,88763,4.0
202,101921,4.0
202,66206,5.0
202,91203,4.0
202,61512,4.0
202,99334,4.0
202,72431,4.0
202,101640,4.0
202,44706,4.0
202,94006,3.0
202,97576,4.0
202,78841,3.0
202,96332,4.0
202,91867,4.0
202,87553,4.0
202,89606,4.0
202,97351,5.0
202,64115,4.0
202,87884,4.0
202,98635,5.0
202,116293,2.0
202,51418,2.0
202,117731,3.0
202,117666,4.0
202,99423,4.0
202,102975,3.0
202,84726,5.0
202,88170,4.0
202,92007,4.0
202,96487,3.0
202,105690,3.0
202,73195,4.0
202,116996,3.0
202,116695,3.0
202,93822,4.0
202,94155,3.0
202,105435,3.0
202,116704,5.0
202,118548,3.0
202,119528,4.0
202,119229,5.0
202,119116,3.0
202,117615,4.0
202,119654,4.0
202,118884,5.0
202,119173,3.0
202,82198,5.0
202,99810,4.0
202,119488,4.0
202,119174,3.0
202,118842,4.0
202,119164,4.0
202,119280,4.0
202,118971,3.0
202,83131,4.0
202,90329,4.0
202,120382,4.0
202,120255,4.0
202,120347,3.0
202,119822,4.0
202,120873,3.0
202,120902,4.0
202,64665,4.0
202,67116,4.0
202,75148,4.0
202,82158,4.0
202,86425,4.0
202,89755,4.0
202,93389,3.0
202,95953,4.0
202,88847,5.0
202,93409,4.0
202,97733,4.0
202,17136,4.0
202,96874,3.0
202,34492,4.0
202,94947,4.0
202,87182,3.0
202,95497,3.0
202,102757,3.0
202,120815,4.0
202,98213,4.0
202,88161,4.0
202,84827,4.0
202,102250,4.0
202,87469,3.0
202,77869,3.0
202,85407,4.0
202,92513,3.0
202,91790,3.0
202,90060,3.0
202,90848,3.0
202,80801,5.0
202,120611,3.0
202,94226,4.0
202,128442,4.0
202,92699,4.0
202,96463,3.0
202,98258,3.0
202,90583,3.0
202,104257,4.0
202,122690,4.0
202,84787,4.0
202,105151,4.0
202,99487,4.0
202,86837,4.0
202,89941,4.0
202,73747,3.0
202,91538,4.0
202,85244,5.0
202,120623,4.0
202,89155,3.0
202,138097,4.0
202,89767,3.0
202,89880,2.0
202,83944,3.0
202,88011,4.0
202,88933,4.0
202,84602,3.0
202,89927,2.0
202,90357,4.0
202,87538,4.0
202,91326,3.0
202,91875,4.0
202,91877,4.0
202,91605,4.0
202,90555,3.0
202,91187,4.0
202,70909,3.0
202,74812,3.0
202,63442,4.0
202,69768,2.0
202,67065,3.0
202,77189,3.0
202,54443,4.0
202,133093,4.0
202,120915,4.0
202,78346,4.0
202,81573,4.0
202,120663,4.0
202,87332,4.0
202,91530,4.0
202,93690,2.0
202,129167,5.0
202,167404,5.0
202,94737,4.0
202,96244,4.0
202,73802,4.0
202,169547,4.0
202,68473,4.0
202,82348,5.0
202,120188,4.0
202,100802,3.0
202,91042,4.0
202,68699,4.0
202,61747,3.0
202,85549,3.0
202,61578,4.0
202,58150,3.0
202,57076,5.0
202,55928,4.0
202,58461,4.0
202,119256,3.0
202,94008,3.0
202,137523,5.0
202,166896,4.0
202,59319,4.0
202,93870,3.0
202,82398,4.0
202,97742,4.0
202,70328,3.0
202,59800,4.0
202,120601,5.0
202,119698,4.0
202,140352,4.0
202,82817,4.0
202,82484,5.0
202,86465,4.0
202,101605,5.0
202,56197,4.0
202,84855,4.0
202,86856,3.0
202,94027,4.0
202,93565,3.0
202,87781,5.0
202,105265,4.0
202,95631,4.0
202,99077,4.0
202,101889,4.0
202,96171,3.0
202,120689,4.0
202,134119,4.0
202,70903,4.0
202,77269,4.0
202,88707,2.0
202,83851,3.0
202,104797,4.0
202,88683,4.0
202,104694,4.0
202,104454,4.0
202,104291,4.0
202,105046,4.0
202,94347,4.0
202,86969,3.0
202,101698,4.0
202,78902,4.0
202,91217,4.0
202,72890,4.0
202,69704,4.0
202,64110,4.0
202,90219,4.0
202,103074,5.0
202,77975,3.0
202,71402,3.0
202,87985,1.0
202,92675,2.0
202,77530,3.0
202,93105,3.0
202,71411,4.0
202,89457,4.0
202,93640,5.0
202,75029,5.0
202,77572,3.0
202,98067,4.0
202,93773,4.0
202,102713,4.0
202,74860,4.0
202,80487,4.0
202,85970,3.0
202,64757,5.0
202,76752,4.0
202,79574,3.0
202,71807,3.0
202,54953,4.0
202,63518,4.0
202,59578,4.0
202,70355,3.0
202,97322,3.0
202,89841,4.0
202,88172,4.0
202,82694,3.0
202,89530,3.0
202,91635,3.0
202,77362,4.0
202,82009,3.0
202,90728,4.0
202,89118,4.0
202,120903,5.0
202,80472,3.0
202,65938,5.0
202,111512,3.0
202,66995,3.0
202,74452,4.0
202,66026,4.0
203,112792,3.5
203,112573,5.0
203,110912,5.0
203,111161,4.0
203,114694,1.0
203,109444,4.0
203,110622,2.0
203,109254,3.0
203,107977,2.0
203,99348,5.0
203,117438,4.0
203,118884,5.0
203,97733,3.5
203,88161,3.0
203,84827,3.0
203,104952,4.0
203,88933,3.5
203,133093,2.5
203,58150,3.0
203,96438,3.5
203,93010,3.0
203,104694,3.5
203,172495,5.0
203,71230,2.5
203,162222,4.0
203,126029,4.0
203,198781,4.0
203,241527,3.5
203,120737,5.0
203,258463,5.0
203,167261,5.0
203,167260,5.0
203,332452,4.5
203,304141,3.5
203,372183,5.0
203,330373,3.5
203,381061,3.0
203,440963,5.0
203,431197,5.0
203,480249,4.0
203,371746,3.0
203,1136608,4.0
203,1318514,4.0
203,1276104,4.5
203,903624,5.0
204,114369,5.0
204,110413,4.5
204,110912,4.5
204,108052,4.5
204,102926,4.5
204,116322,2.0
204,68646,4.0
204,79470,4.0
204,105236,4.5
204,91763,4.0
204,71853,5.0
204,66921,4.0
204,78788,4.5
204,93058,5.0
204,120461,1.0
204,119177,5.0
204,80678,4.0
204,120586,5.0
204,133093,4.5
204,185937,5.0
204,169547,4.0
204,137523,5.0
204,103905,5.0
204,120630,4.0
204,180093,5.0
204,209144,4.5
204,126029,4.0
204,246578,5.0
204,198781,3.5
204,211915,4.0
204,120737,4.0
204,268380,4.0
204,220580,5.0
204,253474,4.0
204,84352,4.0
204,85959,4.0
204,266697,4.5
204,319061,5.0
204,338013,4.5
204,204313,3.5
204,365748,5.0
204,345950,4.0
204,146402,3.0
204,250223,4.5
204,395169,4.0
204,401792,4.0
204,351283,4.0
204,372784,4.0
204,433383,4.5
204,434409,5.0
204,441909,3.5
204,457430,3.5
204,482571,5.0
204,396171,3.5
204,425112,4.5
204,462538,3.5
204,362225,4.0
204,477348,4.0
204,848557,3.5
204,468569,4.0
204,478087,5.0
204,830558,4.0
204,1054486,4.0
204,1068680,3.5
204,1287845,3.5
204,361748,5.0
204,1049413,4.0
204,1136608,4.0
204,844471,4.0
204,1250777,4.5
204,1308667,3.5
204,1155076,0.5
204,1285016,4.5
204,1612774,3.5
204,947798,4.5
204,1426352,0.5
204,411272,2.0
204,1527186,0.5
204,1302011,2.0
204,780504,4.0
204,983193,3.5
204,1324999,1.0
204,1568346,5.0
205,76759,4.5
205,109830,4.0
205,34583,2.5
205,58331,3.0
205,59742,2.5
205,93058,3.5
205,94012,4.0
205,241527,4.5
205,295297,3.5
205,266697,4.5
205,167260,4.0
205,304141,4.0
205,330373,3.5
205,373889,3.5
205,361748,4.0
205,417741,4.0
205,1313104,5.0
205,1228705,4.0
205,926084,4.0
205,1504320,4.5
205,1201607,4.0
205,1515091,4.5
205,1217209,4.0
205,1074638,3.0
205,1853728,4.5
205,1979320,3.0
205,4555426,4.5
206,114709,5.0
206,114319,4.0
206,113987,4.0
206,114388,5.0
206,113627,5.0
206,114746,3.0
206,112818,5.0
206,110877,5.0
206,113862,4.0
206,115759,3.0
206,118055,4.0
206,115685,4.0
206,116282,5.0
206,117060,3.0
206,116683,5.0
206,117108,3.0
206,117500,3.0
206,117998,3.0
206,116629,3.0
206,116583,4.0
206,116213,4.0
206,116905,5.0
206,116191,5.0
206,67992,3.0
206,117731,4.0
207,115907,3.0
207,117608,1.0
207,117723,1.5
207,44706,3.5
207,82010,4.0
207,87800,4.0
207,120179,1.0
207,87182,4.0
207,96446,3.0
207,120586,3.5
207,120595,0.5
207,133751,3.5
207,137363,3.5
207,169547,5.0
207,55928,4.5
207,81633,0.5
207,70328,4.0
207,105812,3.5
207,103893,0.5
207,90728,3.5
208,113189,2.0
208,112573,4.0
208,114558,2.0
208,111503,2.0
208,106977,3.0
208,103064,4.0
208,117500,3.0
208,86190,4.0
208,99334,4.0
208,99810,3.0
208,99674,4.0
208,120815,5.0
208,120768,4.0
208,122690,2.0
208,120660,4.0
208,120863,3.0
208,133093,5.0
208,151738,4.0
208,137494,2.0
208,120616,3.0
208,120915,4.0
208,99052,2.0
208,167404,4.0
208,145531,2.0
208,150377,3.0
208,100802,4.0
209,111161,5.0
209,109830,4.5
209,102926,4.5
209,82971,5.0
209,97576,5.0
209,119217,4.5
209,120338,3.0
209,120815,4.0
209,133093,5.0
209,120915,2.0
209,167404,4.0
209,169547,4.5
209,137523,4.5
209,172495,4.0
209,208092,5.0
209,120737,5.0
209,167261,5.0
209,167260,5.0
209,425112,4.5
209,780536,4.5
209,409459,5.0
209,1205489,4.5
209,361748,5.0
209,1049413,4.0
209,1156398,2.0
209,1130884,4.5
209,1375666,5.0
209,1542344,4.5
209,1201607,4.5
209,1675434,4.0
209,1074638,4.0
209,2488496,3.5
209,1677720,3.5
209,5027774,4.5
209,6644200,1.5
210,112462,3.5
210,76759,5.0
210,110912,0.5
210,106598,1.5
210,107362,3.5
210,103064,4.0
210,80684,5.0
210,82971,3.0
210,86190,5.0
210,88763,4.5
210,117731,4.5
210,119116,5.0
210,118884,4.0
210,96874,4.5
210,84827,2.5
210,133093,5.0
210,120915,5.0
210,87332,4.5
210,120689,4.0
210,183790,4.5
210,126029,4.0
210,212720,4.0
210,97883,2.0
210,241527,4.5
210,120737,4.0
210,268978,4.5
210,145487,4.5
210,121765,5.0
210,295297,4.5
210,253754,4.0
210,167261,4.0
210,234215,4.5
210,325980,4.5
210,311429,4.0
210,242653,4.5
210,167260,4.0
210,338526,4.5
210,120711,4.0
210,146455,4.0
210,146247,4.0
210,121804,4.0
210,316654,4.5
210,307453,1.5
210,360486,3.0
210,121766,5.0
210,351283,4.5
210,193364,3.0
210,379786,4.5
210,105946,4.0
210,443543,4.5
210,482571,4.0
210,453467,4.5
210,382932,4.0
210,106336,4.0
210,413300,4.0
210,385752,3.5
210,480249,2.5
210,760329,4.0
210,468569,4.0
210,371746,4.5
210,910970,5.0
210,280453,4.0
210,871427,4.0
210,479952,4.0
210,1135493,2.0
210,796366,4.5
210,417741,4.5
210,1136608,4.0
210,472033,3.5
210,386117,2.0
210,499549,5.0
210,892769,5.0
210,1228705,4.5
210,381940,3.5
210,435761,4.0
210,1323594,4.0
210,963966,4.5
210,1001526,4.5
210,1092026,4.0
210,1270798,4.5
210,1201607,4.5
210,848228,4.5
210,448694,4.5
210,970179,4.5
210,1277953,4.0
210,1217209,3.0
210,1276104,3.5
210,2313197,4.0
210,1446192,4.5
210,765446,4.5
210,1623205,3.5
210,1300854,4.5
210,1690953,4.0
210,2779318,4.5
210,1840309,4.5
210,1490017,3.0
210,1877832,4.5
210,1631867,4.5
210,1646971,5.0
210,2015381,5.0
210,435651,4.5
210,2084970,5.0
210,2986512,4.5
210,214641,4.5
210,1343740,3.5
210,2488496,5.0
210,478970,4.5
210,1431045,3.5
210,1825683,4.5
210,3501632,4.5
210,3896198,5.0
210,3385516,4.0
210,2250912,4.5
210,2379386,1.0
210,3829170,4.0
210,2418558,4.0
210,3659388,4.5
210,3183660,4.5
210,2293640,4.0
210,1413314,4.5
210,2065968,5.0
210,4050552,4.5
210,1998643,4.5
210,1672218,4.5
210,1337072,4.5
210,1321969,4.5
210,1061123,4.5
210,827573,4.5
210,4701546,4.5
210,5051278,4.0
210,3260022,4.0
210,3748528,4.5
210,2380307,5.0
210,4960934,4.0
210,2527336,4.5
210,5580390,4.0
210,1016024,2.0
210,1665744,1.0
211,114814,4.0
211,76759,4.5
211,110912,4.5
211,111161,5.0
211,109830,4.5
211,68646,4.5
211,57546,4.0
211,95016,4.5
211,72081,4.0
211,71853,4.0
211,80684,4.5
211,82971,4.5
211,86190,4.0
211,71562,3.5
211,93058,4.0
211,104361,3.5
211,97165,4.5
211,120179,2.0
211,119217,5.0
211,120744,4.0
211,120738,3.0
211,120632,3.5
211,120815,4.0
211,46183,3.5
211,84827,3.5
211,120735,4.5
211,133093,5.0
211,86393,3.5
211,169547,4.0
211,58150,3.5
211,57076,3.5
211,55928,3.5
211,137523,5.0
211,70608,4.5
211,103893,3.0
211,146882,4.0
211,172495,5.0
211,79574,4.5
211,102510,3.0
211,170016,3.5
211,208092,4.5
211,209144,4.5
211,86250,4.5
211,146316,2.5
211,258000,2.0
211,258463,4.0
211,181689,3.5
211,242653,1.0
211,167260,4.0
211,372183,4.0
211,401792,4.0
211,375679,5.0
211,372784,4.0
211,399295,3.5
211,425210,3.5
211,455590,4.0
211,206634,3.5
211,482571,4.0
211,381061,4.5
211,450259,4.0
211,440963,4.0
211,765429,4.0
211,467406,3.5
211,780536,4.5
211,468569,4.5
211,371746,4.0
211,409459,5.0
211,830515,4.0
211,796366,4.0
211,1119646,4.0
211,887912,4.0
211,1136608,2.5
211,1156398,4.0
211,988045,4.0
211,1130884,2.0
211,1228705,3.5
211,435761,4.0
211,1375666,4.5
211,446029,4.5
211,1104001,2.0
211,945513,2.0
211,1270798,4.0
211,848228,5.0
211,1306980,3.5
211,1637688,4.0
211,1392170,4.0
211,1345836,5.0
211,1515091,4.0
211,948470,4.5
212,76759,2.5
212,110413,3.0
212,110912,3.5
212,111161,4.5
212,109830,3.5
212,110357,3.0
212,107290,3.0
212,83658,3.0
212,103064,4.0
212,102926,3.5
212,116282,3.0
212,57012,3.0
212,117951,3.0
212,116629,2.0
212,62622,4.0
212,117509,3.0
212,79470,4.5
212,71853,4.0
212,80684,3.5
212,82971,4.0
212,90605,3.5
212,66921,4.0
212,56592,3.5
212,86190,3.5
212,80455,4.0
212,88247,4.0
212,81505,4.0
212,107048,2.5
212,97576,4.0
212,87800,1.5
212,73195,3.0
212,119217,2.5
212,118715,3.0
212,75148,3.5
212,88847,3.0
212,89218,4.0
212,120815,2.5
212,91149,3.5
212,61852,4.0
212,99487,3.5
212,133093,3.0
212,87332,3.0
212,80339,4.0
212,169547,3.5
212,91042,2.5
212,137523,4.5
212,119698,4.0
212,105793,4.0
212,172495,3.0
212,95705,4.5
212,102510,4.0
212,180093,3.5
212,249462,3.5
212,208092,4.0
212,120917,4.5
212,190590,3.5
212,126029,4.0
212,241527,3.5
212,265666,4.0
212,120737,3.0
212,268380,3.5
212,245429,4.0
212,95327,4.0
212,298203,3.0
212,167261,3.0
212,96283,4.0
212,92067,4.0
212,315327,4.0
212,266543,3.5
212,325980,3.5
212,325703,3.0
212,332379,3.5
212,266697,3.5
212,167260,3.5
212,319262,3.0
212,374900,4.0
212,357413,3.5
212,372183,3.0
212,366551,3.0
212,365748,4.0
212,387564,2.5
212,317705,3.0
212,338348,3.0
212,368891,3.5
212,97814,4.0
212,364569,4.5
212,405159,4.0
212,338751,3.0
212,347149,4.0
212,401792,4.0
212,371724,4.0
212,372784,4.0
212,434409,4.0
212,382625,3.5
212,449059,4.0
212,454921,4.0
212,443453,2.5
212,457430,4.5
212,382932,3.0
212,425112,4.5
212,443706,4.0
212,416449,3.5
212,822854,4.0
212,478311,3.0
212,449088,3.0
212,1028528,4.5
212,462538,4.0
212,440963,3.0
212,829482,3.5
212,1077258,4.0
212,758758,3.5
212,467406,3.5
212,808506,3.0
212,780536,3.5
212,451079,4.0
212,468569,3.5
212,371746,3.0
212,936501,3.0
212,441773,4.0
212,910970,4.0
212,910936,2.5
212,914798,3.0
212,1205489,4.0
212,876563,3.5
212,1132620,4.0
212,361748,4.0
212,1182345,3.5
212,1049413,3.0
212,1119646,3.0
212,417741,3.5
212,1156398,4.0
212,432283,4.5
212,878804,4.0
212,499549,3.0
212,988045,3.5
212,947810,3.0
212,892769,2.5
212,1250777,3.5
212,1228705,3.0
212,1341167,4.0
212,1323594,4.0
212,1375666,3.5
212,446029,4.5
212,1285016,4.0
212,804497,4.0
212,947798,4.0
212,926084,4.0
212,1568921,4.0
212,1465522,3.5
212,945513,2.5
212,993842,3.5
212,1596343,3.0
212,1478964,4.0
212,1440292,4.0
212,1201607,3.5
212,848228,4.0
212,1637688,2.5
212,1392170,2.5
212,1345836,3.5
212,1568346,4.0
212,1645080,4.0
212,1232829,4.0
212,1899353,4.0
212,1748122,4.5
212,1074638,4.0
212,1981677,3.5
212,1659337,4.0
212,1024648,4.0
212,454876,4.0
212,1446192,4.0
212,903624,3.5
212,1853728,4.5
212,1245492,2.5
212,1670345,4.0
212,1727388,4.0
212,1535108,2.5
212,1213663,3.5
212,2404463,2.5
212,1210819,2.5
212,1723121,3.5
212,1392214,4.5
212,1731141,4.0
212,2304426,3.5
212,1321511,3.5
212,1490017,3.5
212,2278388,4.0
212,816692,4.0
212,1843866,3.0
212,1631867,3.0
212,2294449,3.5
212,2562232,3.0
212,2582802,4.5
212,2015381,4.0
212,458481,3.0
212,1790864,2.0
212,2911666,4.0
212,2245084,4.0
212,2084970,3.0
212,2802144,4.0
212,1392190,3.5
212,2488496,3.5
212,2395427,4.0
212,1790809,3.5
212,1431045,3.5
212,1825683,3.0
212,3501632,4.5
212,3896198,4.0
212,3498820,3.0
212,1211837,4.0
212,2250912,4.0
212,2582496,3.0
212,3460252,3.5
212,3659388,4.0
212,3183660,4.5
212,2637276,2.0
212,1638355,3.5
212,1398426,3.5
212,451279,4.0
212,3076658,3.5
212,3845232,3.0
212,1179933,3.0
212,2948356,3.0
212,4698684,4.5
212,3544112,4.0
212,2277860,3.5
212,4034354,2.5
212,1878870,3.5
212,4302938,4.0
212,2119532,4.5
212,3521164,4.0
212,3748528,4.0
212,5052448,2.5
212,3315342,4.5
212,3731562,3.0
212,2771200,4.0
212,4481414,4.5
212,3890160,4.5
212,5439796,4.5
212,1648190,3.5
212,1396484,4.0
212,4649466,3.0
212,5027774,5.0
212,2283362,4.0
212,5580390,4.0
212,1485796,4.5
212,5519340,4.0
212,5104604,5.0
212,6911608,4.5
213,114709,3.5
213,111301,2.5
213,103064,5.0
213,68646,4.0
213,53125,4.0
213,34583,3.5
213,95016,4.0
213,82971,4.0
213,50083,4.0
213,78748,4.5
213,70735,4.0
213,88247,4.0
213,97576,4.0
213,115433,3.5
213,99423,4.0
213,120382,4.0
213,120338,4.0
213,122718,4.0
213,75148,4.5
213,87469,3.5
213,100240,3.5
213,123755,3.5
213,89880,4.5
213,79817,3.5
213,84602,4.5
213,94737,4.0
213,181316,3.0
213,145681,4.0
213,120363,3.5
213,163978,4.0
213,195714,4.0
213,97216,4.0
213,146882,4.0
213,228750,3.5
213,93493,4.0
213,126029,4.5
213,240462,3.0
213,96320,3.0
213,120737,4.0
213,120804,4.5
213,258463,4.5
213,267913,3.0
213,267626,4.0
213,295701,4.0
213,167261,4.0
213,309593,4.0
213,181852,3.5
213,325980,4.0
213,319061,5.0
213,167260,4.5
213,298148,5.0
213,318627,4.0
213,387564,3.0
213,432348,2.5
213,414982,3.5
213,449467,4.0
213,472043,3.5
213,489270,2.5
213,450259,4.0
213,416449,3.5
213,822854,3.5
213,463854,3.5
213,413267,3.0
213,450385,3.0
213,337978,4.0
213,418279,3.5
213,432021,3.5
213,1038988,3.0
213,443274,3.5
213,468569,4.5
213,367882,3.5
213,1068680,4.5
213,1055369,3.5
213,1022603,4.5
213,417741,2.5
213,1136608,4.0
213,878804,4.0
213,1250777,4.5
213,435761,4.5
213,944835,3.5
213,1220634,3.5
213,1436045,4.5
213,1399103,4.0
213,1632547,4.5
214,114709,3.0
214,114388,3.0
214,113627,2.0
214,113862,3.0
214,116839,3.0
214,114039,3.0
214,116483,3.0
214,115685,2.0
214,117381,3.0
214,117060,3.0
214,116683,3.0
214,117108,3.0
214,117998,2.0
214,117723,3.0
214,116629,3.0
214,117218,2.0
214,117333,3.0
214,117509,4.0
214,67992,3.0
214,117731,3.0
214,117372,3.0
214,117038,3.0
215,114814,5.0
215,112585,4.5
215,113749,3.0
215,109445,3.5
215,76759,4.5
215,110912,3.5
215,111161,5.0
215,109830,3.5
215,108052,4.5
215,102926,3.0
215,116282,3.5
215,117951,3.0
215,34583,4.5
215,117665,3.5
215,105236,3.0
215,98627,1.5
215,91288,3.5
215,95765,5.0
215,80684,4.5
215,93779,4.5
215,82971,4.0
215,90605,2.5
215,50083,4.0
215,66921,4.0
215,78788,5.0
215,86879,5.0
215,82096,4.0
215,97165,4.5
215,61722,4.5
215,88794,4.0
215,92005,4.5
215,100436,5.0
215,101921,3.5
215,97576,3.5
215,89886,5.0
215,87800,0.5
215,120053,3.0
215,119229,3.0
215,120032,2.0
215,119488,4.0
215,118842,3.0
215,119217,4.5
215,120888,4.5
215,88847,5.0
215,93409,3.0
215,89218,4.5
215,120815,3.0
215,87469,4.0
215,88128,4.5
215,91790,4.0
215,98258,4.5
215,118799,5.0
215,92086,2.5
215,120735,4.0
215,120802,5.0
215,130827,4.5
215,167404,4.5
215,169547,4.0
215,86200,3.5
215,91042,4.5
215,137523,4.5
215,120655,4.5
215,120689,4.0
215,83929,4.5
215,105323,4.0
215,93105,4.5
215,181536,4.5
215,209144,4.0
215,94898,2.5
215,97722,4.0
215,97815,3.0
215,246578,4.0
215,240772,4.0
215,211915,4.5
215,120737,4.0
215,86373,2.5
215,82949,5.0
215,167261,4.0
215,251127,5.0
215,317740,3.0
215,325980,4.0
215,314331,4.0
215,167260,4.0
215,338013,3.5
215,105327,2.5
215,333766,4.5
215,395169,4.0
215,381061,4.0
215,478134,3.0
215,866437,3.5
215,401383,5.0
215,477348,4.0
215,832266,4.0
215,1155592,5.0
215,1010048,4.5
215,1013753,3.5
215,796366,4.0
215,1259571,2.0
216,114709,3.0
216,113161,3.0
216,112431,5.0
216,112697,3.0
216,114148,2.0
216,116483,2.0
216,116324,5.0
216,110357,3.0
216,106677,3.0
216,110074,3.0
216,107616,4.0
216,110955,3.0
216,107688,3.0
216,103639,4.0
216,29583,4.0
216,101414,5.0
216,65421,4.0
216,117060,2.0
216,117128,2.0
216,117107,2.0
216,32904,5.0
216,25316,4.0
216,53604,4.0
216,53291,4.0
216,33870,4.0
216,46250,4.0
216,84370,4.0
216,43014,5.0
216,32143,4.0
216,32976,5.0
216,38787,5.0
216,48728,5.0
216,27125,3.0
216,32599,5.0
216,29947,4.0
216,58331,4.0
216,43274,4.0
216,70707,3.0
216,95159,5.0
216,79470,3.0
216,84865,4.0
216,72081,3.0
216,71853,5.0
216,103850,4.0
216,95765,4.0
216,99703,4.0
216,93779,3.0
216,82971,5.0
216,80455,3.0
216,75686,5.0
216,85859,5.0
216,79522,4.0
216,71315,4.0
216,23969,3.0
216,107048,4.0
216,56218,5.0
216,36613,4.0
216,90967,3.0
216,72431,4.0
216,32455,4.0
216,88258,5.0
216,78841,3.0
216,64115,5.0
216,98635,3.0
216,93822,4.0
216,119488,5.0
216,119164,5.0
216,129387,4.0
216,57590,4.0
216,87995,3.0
216,100142,2.0
216,88847,2.0
216,34492,4.0
216,98213,5.0
216,97757,4.0
216,46183,4.0
216,79367,2.0
216,90633,2.0
216,88128,3.0
216,80801,3.0
216,94721,2.0
216,44079,4.0
216,30341,4.0
216,73817,5.0
216,92699,4.0
216,98258,3.0
216,105151,4.0
216,63462,5.0
216,120789,2.0
216,91538,2.0
216,69089,3.0
216,128445,5.0
216,126886,4.0
216,158983,4.0
216,87332,3.0
216,93818,3.0
216,129167,2.0
216,66765,3.0
216,80339,5.0
216,63823,4.0
216,169547,5.0
216,58182,5.0
216,86200,5.0
216,91042,2.0
216,80179,5.0
216,95270,3.0
216,34240,3.0
216,59260,4.0
216,97123,4.0
216,96438,3.0
216,120601,3.0
216,48380,3.0
216,34862,4.0
216,95675,3.0
216,93565,4.0
216,95631,3.0
216,175880,3.0
216,146838,3.0
216,70290,4.0
216,83929,4.0
216,105793,3.0
216,181984,4.0
216,134847,4.0
216,72890,4.0
216,69704,4.0
216,77975,5.0
216,91939,4.0
216,36775,5.0
216,146882,5.0
216,74958,5.0
216,63374,5.0
216,97940,2.0
216,83833,5.0
216,141926,3.0
216,172495,4.0
216,184894,4.0
216,71230,3.0
216,89841,5.0
216,177971,4.0
216,120903,4.0
216,73312,3.0
216,209958,2.0
216,95705,2.0
216,171580,4.0
216,181875,5.0
216,88184,3.0
216,208988,2.0
216,58708,4.0
216,111512,5.0
216,160127,4.0
216,199753,2.0
216,216216,2.0
216,180073,1.0
216,217869,5.0
216,190332,4.0
216,93748,3.0
216,93428,2.0
216,94291,2.0
216,96969,3.0
216,219699,3.0
216,218967,3.0
216,212346,2.0
216,181865,5.0
216,189998,3.0
217,114709,4.0
217,113497,2.0
217,113228,1.0
217,113277,2.0
217,114576,3.0
217,113189,4.0
217,112896,3.0
217,112281,1.0
217,113845,2.0
217,112722,3.0
217,112431,4.0
217,113442,2.0
217,113855,2.0
217,114681,2.0
217,114369,2.0
217,114814,3.0
217,113419,2.0
217,115683,1.0
217,116151,3.0
217,113972,4.0
217,115759,3.0
217,112573,2.0
217,103859,2.0
217,115685,3.0
217,112462,2.0
217,109370,2.0
217,112642,2.0
217,112715,3.0
217,112857,3.0
217,112864,3.0
217,113243,3.0
217,113481,3.0
217,113492,2.0
217,113500,2.0
217,114558,2.0
217,114781,3.0
217,114798,3.0
217,114898,3.0
217,112508,1.0
217,112571,3.0
217,109445,4.0
217,109758,2.0
217,110066,3.0
217,76759,5.0
217,110443,1.0
217,110538,2.0
217,114069,3.0
217,110912,2.0
217,114214,2.0
217,111255,2.0
217,111282,3.0
217,111070,2.0
